index,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,y
25,323.5963490101317,413.2904500885347,14.899999566696977,79.84784281372556,5.200885076539757,0
26,384.0070058017212,441.7858756739387,13.80590221127079,30.284597198002704,4.184396969028851,0
27,304.0019927974152,298.99066649993244,12.729524720542258,49.536848802021865,4.004871127571583,0
28,395.3894903418456,364.48010670373776,10.34895075743782,53.00838135392041,3.9915642477993063,0
29,307.01179262256534,563.8047433250861,16.56865556799744,52.67618503420983,6.0381849531835865,0
30,338.3364310774872,342.1112862851926,7.92259833302262,71.5379532557936,5.088859989138795,0
31,,452.8362348772383,16.8990378000164,47.08197118577765,2.857472426051184,0
32,307.70750861182404,412.9868337903324,12.890708564511783,65.73347838938281,5.057310516515726,0
33,387.1753164773568,411.983364167012,10.2448150683598,44.48929725226032,3.160624468232638,0
34,,383.9817230247576,12.16693714505169,86.08072748444091,5.029166724080735,0
35,323.8363839136296,441.7483793248687,10.96648615295345,49.23823132273568,3.9020887676437535,0
36,286.0595560492713,456.8600959410411,9.03406675271333,73.5946567566564,3.464353035155024,0
37,,399.47156628109417,12.2650015775136,81.58899245649904,2.8965469413044738,0
38,,427.1306714819022,22.46989198835695,53.12409421895881,2.90756391519334,0
39,328.0775332014693,396.8769490579176,16.471969353155146,30.383314574642014,4.324004645618281,0
40,309.03932035276006,349.3996325323045,18.33889254980602,42.67746528271937,3.510004044590529,0
41,316.6751618281669,335.1203984374612,10.180513802631594,59.57271371122687,4.434820257956548,0
42,385.9756504867898,332.0327063306858,11.093163397452656,66.13804474710018,5.182590703980226,0
43,337.35052910963714,333.19246993768064,23.917601261274967,71.833623959766,4.69070723013249,0
44,,403.9441682092025,18.66822945752125,66.91240003430596,4.542801461749175,0
45,,504.63826042575033,16.140790019197993,77.53618351780308,4.137739016206605,0
46,315.60659440039234,391.1843150860056,13.28533391608596,87.39088897956339,3.195710328196264,0
47,307.35258576592696,323.8079132465807,10.0908697516698,78.47278445385454,3.999775381550061,0
48,304.5352242338838,470.3291685421987,18.59940992382127,72.40363386888095,4.40558600033858,0
49,317.88290049783706,404.7177991564453,13.768323306421337,47.93087187711021,3.6261354416122304,0
50,299.8204779108216,383.7950199903258,16.18206649367437,75.72943388991457,3.048057223106976,0
51,247.2008260476431,605.2201243500056,9.611348740011238,66.08417363713342,2.447444463910633,0
52,288.0521917368515,545.974993762403,10.942024256012132,71.7274140605346,3.742090426349668,0
53,339.7519188007938,527.7089100130407,18.27531210927765,47.63488493437153,3.7945315911032105,0
54,340.39037835517297,456.5564021223438,16.48283536696391,34.2520490783523,3.964686350022129,0
55,,404.6707773281626,15.934483871207078,66.6210265451665,4.781188176562564,0
56,381.6493228718946,481.3188026886131,6.016336609271207,39.09117136225335,3.9406045297946832,0
57,324.8930378422557,405.3304820275903,8.236557503105303,99.42738491828506,4.460683931737437,0
58,300.04423428111204,360.99599448807487,12.823860949370784,71.7170050975215,4.405385705659032,0
59,,290.18098311050545,16.622255183892094,59.622057462107946,4.089907689677867,0
60,348.3594482139767,269.4490512269393,9.6541256002684,63.74306384016444,3.902879711657464,0
61,327.65054252170705,369.3381209158568,13.75810517074376,17.915722569180794,3.92374916929651,0
62,384.9437789484208,296.3975472430137,16.92709217980689,,3.8556022119167,0
63,,398.3454180035162,12.380770792752344,48.440724865546855,4.477960248233931,0
64,,416.2396300704016,11.119659254793705,78.27505003771154,4.068688909481666,0
65,,362.10800431396245,14.9330126610987,63.87381994728531,5.215689206119035,0
66,374.4335045168568,669.725086180179,13.353181433963528,76.52179974552398,5.106655774420084,0
67,,485.97450045781375,11.351132730708514,67.8699636759021,4.620793451653219,0
68,326.9615175657507,333.3298479586677,16.04514847686687,49.89840563542835,3.4397400415499195,0
69,349.26927130145657,501.18278074341,17.287713278296337,50.99300645308109,3.636364182680497,0
70,277.5990986210596,428.0363443504035,9.79962468961304,90.03537367362071,3.8848910441472793,0
71,297.0781534785211,504.3786809676549,9.001820487566135,48.1470312534892,4.157533407489738,0
72,300.13127199830365,556.6537100333977,14.083608352195483,57.897074706807686,5.325833445695803,0
73,,352.94258812349034,18.70440905927489,69.90790244915216,3.873470298448302,0
74,344.4423936728914,425.2135748076129,15.771834366058272,49.35200147780444,4.655916598688822,0
75,,383.0143101678532,13.93478804138067,90.52332986300934,5.022783630004574,0
76,286.5228468169785,307.3791420351913,9.71223191091832,79.85092857457249,3.762615331099367,0
77,326.69401786030267,467.5629728711818,14.567268860188278,50.57797909828098,3.662837731991359,0
78,314.7995982838096,477.5813461557029,16.245504341610683,57.72972382844005,2.2934314064128625,0
79,376.93797230566565,425.9134001802693,8.992754272254672,69.50921982211526,3.508372649783596,0
80,,410.3872638377081,15.611859296305228,54.29944409418921,5.013463351103733,0
81,,443.5703720974922,18.099078103861583,,3.758995860323916,0
82,311.4526625117488,504.14599408386647,11.532144007741238,81.10693773146244,3.772420927989514,0
83,383.6571521070967,514.118920118766,12.256790251190353,82.46979842996726,2.9946710955082176,0
84,266.9084282807846,573.4002951499592,9.833874584580258,95.02660927984373,4.191217514711704,0
85,,417.2416560263488,7.507662314515301,70.54738690612056,3.6125196149467143,0
86,350.4452926972019,465.4137746213498,13.863964882331118,64.81225738319597,4.916579160751283,0
87,329.17842902607634,430.5077068652869,15.966042944362073,59.29227326975216,3.385508443856719,0
88,398.6477857459576,487.45913103075526,9.347633986485675,67.9197886870381,5.002467259922081,0
89,377.40453818519927,506.9383527298253,13.553751007248536,42.381483937537176,2.5550269039968736,0
90,329.2803146030727,575.1146944234249,11.870981482343325,69.10983568283255,4.383921813522324,0
91,357.30322096748097,420.70959122207296,9.226618665284832,55.29428326667228,3.355164642176155,0
92,,291.1048365690676,19.27005426046378,93.13800948154017,3.172789769152877,0
93,373.5532353383944,588.3196505363993,16.145732052775088,59.12445084811043,2.0190420182011657,0
94,304.2831932144039,551.1433371665813,9.387781275530813,55.95800559485764,3.651865808422898,0
95,329.23185293501894,548.0727613161172,15.836330205236152,41.26364788367695,5.359460295012964,0
96,341.98723407838395,333.0507859433459,10.661798937603976,90.29777033020964,4.764508264921448,0
97,280.6032866703198,441.3311374586935,14.86026268337497,88.28734556180851,5.066786271784542,0
98,289.7686965533282,418.4332899200773,13.643147085869316,63.73373237019648,3.710053125679874,0
99,320.4214321786778,426.9943931689402,10.214274603240654,62.430926156839874,3.1087699879134547,0
100,297.2067391683036,349.5189103676489,13.478526445498858,54.47483954440166,3.763905902952325,0
101,,494.1584340869637,18.145374253777163,73.71552201680902,4.880875156180851,0
102,308.39851553828527,474.240482290634,21.84591625254205,52.37220110667482,5.083014141516923,0
103,329.03971017616493,590.7487871802913,17.695114357126045,103.15046264537835,3.995973787492761,0
104,,468.0802666084355,13.1707632092033,49.523769983067695,4.765205370159007,0
105,358.84711499708465,435.0008983082295,17.084245654876156,62.42163705791029,3.875556805136775,0
106,334.0411862066902,463.39884709083714,11.623019157977636,69.61584964492826,3.3985925873166565,0
107,348.40819490164074,344.30336252225874,7.935467758332209,78.10854981556727,5.525726338121716,0
108,347.9304004157372,245.85963197125264,14.63688225637759,73.42463245501654,3.9773623643299727,0
109,308.1426388528513,463.64727737284176,17.20956505547082,48.78311165978784,3.962478314282775,0
110,332.2393594928603,353.74009999706425,14.171762565335484,,5.239981870081682,0
111,346.4032581373675,445.3741474328599,6.063461912529135,63.12804403102223,4.238589203481521,0
112,426.5435897565111,339.41132665631415,17.485844248946023,60.48388466227112,3.7248367036447,0
113,349.155998712752,353.9129274416658,18.208339671899864,82.38787399017336,2.798600948267049,0
114,,373.05010163921327,16.826619464762302,74.08607997264363,3.9023525898765015,0
115,357.2267094963161,263.7719135045372,13.44522519676093,67.05555840299215,5.6290156360573285,0
116,358.7247021216808,290.4238383652442,17.14990712568715,82.02511580240524,4.597165511526862,0
117,361.90292619839744,403.0418101498447,16.13112428701453,61.11114633827725,3.425763242173682,0
118,241.60753233585075,489.8516004048256,13.365906195266293,,3.149157510432673,0
119,,442.5457745482448,14.666917242315606,,6.204846358828904,0
120,307.3970883038859,342.1963466344736,18.403845830232967,81.19341217121226,3.827650071735445,0
121,,468.9450147502269,18.60138073373639,49.56196889416349,4.664350321001553,0
122,369.3100077981302,274.66059655361465,9.578584600170416,72.37690878332559,4.197595209206819,0
123,,505.70937170147926,16.237745770905633,57.03778017043311,2.8807853472938367,0
124,369.264222748674,432.2852700271936,16.266296687636896,73.14946432483588,3.772886607458768,0
125,369.5312063532323,382.9515048389693,6.580401550826252,59.57603991058592,3.285077052469842,0
126,433.9522119479901,465.2166206201478,13.221033634237417,84.19860653327541,5.052736766116998,0
127,362.3001800484017,363.16853841901815,11.542661782175117,67.72070437929213,4.4125895367028125,0
128,,504.0505391333054,15.035046907486446,110.73929934431216,3.8098416540991424,0
129,326.66236831259846,481.77193425228,16.535185927180066,46.20574791071063,3.5487755887477364,0
130,240.93672213751188,437.9090051656054,15.264742348024072,64.20396370266333,3.8129529259917896,0
131,320.1154970205283,500.6373261700039,18.31249854193584,63.19330598951376,3.2449484773190638,0
132,275.9082278598395,439.6480512193927,18.38071192638193,55.5074684684337,2.6122489531921698,0
133,399.5831549217664,473.6624527645498,11.728338195960704,23.81701990494781,3.552129499701653,0
134,379.5277062923906,360.06047735582746,20.09841289135693,41.86595951021348,4.20158090550856,0
135,319.3067850802741,448.2425267423017,19.370090874546293,60.93948098211983,4.5087050978944845,0
136,305.82855327870027,327.27023868075764,12.309015955365226,69.03845387066936,3.4673369148168574,0
137,334.4385388035782,397.0214275538664,15.936261676600791,81.39075849624524,3.3625371351987914,0
138,327.1188240167457,433.38166673218615,14.139065908911675,63.54899265609275,3.7627198370300334,0
139,344.16113431571995,525.5987875011582,16.142284003388227,66.23143553591859,4.289395484098247,0
140,,672.5569992377071,20.18405147231266,54.96128525342952,3.568991707976406,0
141,,566.3392939723461,11.31880659612483,,3.679795034755029,0
142,352.7021822368813,373.4272354878943,12.606381646809666,58.7522013156628,3.027449578045163,0
143,338.2138034436881,469.48696124616185,15.993410350862462,86.16729829337078,4.157656628375073,0
144,311.5981359666635,386.4133315184274,18.035237542145182,53.90817735397112,3.4217668494012576,0
145,325.90656176552847,533.7958508176808,14.68753933733609,60.48503329496195,3.549298841293145,0
146,,490.9097122372677,17.32294642996243,71.96926138101614,4.417559791016322,0
147,359.26854259335056,353.196475487524,15.047086914887984,52.645458533937706,4.636556195256859,0
148,333.1483176590248,417.167072927369,16.67018391749724,89.99757421954396,4.920091157959163,0
149,,368.815428587841,15.14034848778016,98.65664588216384,3.2032578962619933,0
150,358.56628208672083,420.5341718279189,10.539392269728635,100.24270600375714,2.927066766886376,0
151,297.0093193941144,313.7019343334326,11.704788996508114,85.68830345476736,4.688959065495114,0
152,290.2898942591159,254.39327560480757,9.84765527571784,73.74971646660221,4.575931871590866,0
153,322.06244697172207,587.3950117046609,12.401368065703082,62.02818652446988,4.418638131667752,0
154,,434.655458610077,8.663293700705424,67.30404028450397,3.692250861269816,0
155,340.10602778835107,356.4591368515823,9.614106024611772,61.12264362555359,2.124759352216301,0
156,343.635821280367,395.3417752928905,14.903080469555846,67.12516777793415,4.444350199227698,0
157,308.56488629958307,399.2713589317788,11.876796669068938,61.88663598802028,3.4631725477162503,0
158,384.85538150301073,477.343368601036,13.801712181380369,,3.771944146409479,0
159,340.27317142046405,472.25899373256834,14.39986001596128,36.57803788764197,3.72063690445242,0
160,,438.8657751120628,16.624653615400177,64.94900818458937,3.777737413505429,0
161,367.97555785867627,380.1972000224397,10.859287278110344,75.8570678201616,4.60186095914794,0
162,328.2820289976498,481.19567347842127,14.27409227521025,62.71819917163483,4.334615732320451,0
163,277.9517037266149,415.0087368963965,16.435842913307283,50.69392671149397,4.633823861920798,0
164,339.9839345788829,416.5889057529136,14.079228347598589,62.76552953456744,2.6789107131905774,0
165,384.56485247977776,415.6072777934955,16.761624703623568,68.9372269462471,3.696119711501417,0
166,,515.3867420113489,13.51607812989613,40.51417236263919,4.35323858897122,0
167,352.3065857102104,309.9832868165358,17.665083383155775,68.66492347632061,5.2631015720413785,0
168,355.2659228857551,482.3300548094984,12.33777643382166,70.58060722926848,4.1025294815021445,0
169,267.6368856420806,487.9083271902029,11.943476580641343,90.61935439214014,2.905788134056523,0
170,347.06224073011657,399.4836212000171,16.065667944692393,79.95451096438448,3.954715282670768,0
171,,332.73758653626567,9.745282008835602,77.52994450694155,3.310858508001268,0
172,372.6002964294522,344.76792440431177,14.44223828109807,72.69624048876342,3.7066017915406855,0
173,,277.97006973151883,16.69821636919886,81.42717401723866,4.219967522355668,0
174,292.5158244968426,507.4454883280784,15.526658445697135,85.00950589690454,4.588784656948855,0
175,298.37945836409085,434.7812670644661,17.2992944626111,63.04250092306029,4.384565155637755,0
176,340.9836833605511,579.2203941324686,13.48637909893324,62.65023550372382,3.556297467154506,0
177,368.82103684917774,251.02089870586465,12.804588146581295,48.65189042828215,3.6655217644695215,0
178,297.6555748707137,484.12293887759057,11.48268699578233,65.30441362142098,3.8235950398688825,0
179,348.8681540852299,341.38857671477444,9.300117278144342,79.55361207012686,4.615886181275908,0
180,424.7879958935085,358.781736184615,15.054312871374693,56.83960202839163,3.659484624888592,0
181,345.75163845059745,475.3413506694927,12.321232157466568,52.43761714005619,4.850433707754168,0
182,380.57647200065134,580.8977003943793,12.293803052569617,55.31001940953922,2.8807218458729342,0
183,305.79495029776217,289.5424601158542,18.545902961239733,62.00157128395567,5.220540269610252,0
184,279.7824004075164,538.4954044402176,12.03404226901938,67.90725800888524,4.0322595038243865,0
185,319.5764201936523,259.63680306558183,15.62561667366299,,2.7682389284849696,0
186,363.0057551139804,435.5004570917772,11.385937266194787,80.67031136154645,3.6860013242472816,0
187,,512.2773100578781,16.912141580117748,72.46576277365818,3.6704310100631887,0
188,299.6446113791317,272.440558304258,13.79526446092433,87.82258510995051,5.198985503613217,0
189,312.2470431487001,327.24807863386945,19.409146560147008,85.78510283830676,4.194313129305396,0
190,338.22959726982435,371.2169730014168,9.039042454499452,76.2880763113865,4.172935335264329,0
191,,387.6295722843679,16.57598077121662,51.83094808424367,3.377337638120141,0
192,316.9186484987878,419.25844805495296,16.024246090841586,64.67891377195397,4.408513182397498,0
193,271.67056164356967,499.8441671492051,13.076858902168738,82.83758290278021,4.20580973235456,0
194,351.5554822099039,427.4959312452204,20.393781666520056,38.60493689531737,2.7183977338802885,0
195,,336.83145481608153,17.745996131265372,71.70430486446324,2.9516447152886705,0
196,297.0841735120907,424.2928308059576,19.188441382876533,70.07051409613914,3.355489790912581,0
197,,469.4130903674347,13.28155614650234,76.99271580441926,4.726845016869534,0
198,,306.872525988099,13.974800466925783,87.27337543049836,2.0959140868029458,0
199,261.44479767930693,445.2414568851872,18.575920677608508,86.43365536398535,4.460200983755287,0
200,315.18612058925714,327.7866419581865,13.325987078606149,39.55424883045545,5.428674071623728,0
201,,448.8460363895051,8.81648689936901,,4.600927568902867,0
202,315.90112160498813,493.4654398847868,12.98710649404228,87.02941032035324,3.629749330548915,0
203,,395.2610633920007,13.2461395604044,58.92772621042984,3.377132288772658,0
204,,316.5358711402264,11.768309354922849,25.525266931847863,4.153347001241887,0
205,,399.4773578191071,15.36588356376228,83.92316814673859,3.6813242439844016,0
206,258.3128793986873,407.7322172196032,16.420040960604638,63.0160175779737,4.236947299515631,0
207,390.1042228776426,425.62781398964114,13.749261313977344,56.6358113166401,3.700853839705055,0
208,336.97294962953515,517.5128415432599,18.8585188822683,65.36345158300718,4.182277581713326,0
209,385.5056353657395,324.50984090751643,12.69654480364062,97.11286018614004,4.592073570820997,0
210,352.5639869759799,465.61648082479246,14.838100233982516,77.8227370729317,4.689315047790611,0
211,335.8458627247201,382.1978390094081,9.500295528973766,86.99013440229453,3.659974811789956,0
212,300.50068924411187,497.79039051282376,15.013030334164682,61.11551321606076,4.165723663998691,0
213,,363.50634426122485,10.740145902620725,49.57430829984224,3.462763987423452,0
214,,288.3651930524628,13.306692030386785,35.82455649309712,2.758658531189276,0
215,,358.88876761151056,12.207108489369546,71.11989017420973,3.873853349593973,0
216,259.37332176941635,400.9043496859455,12.993012235980984,63.90228825497096,3.4165397533412,0
217,,543.3917435559852,17.9165263662577,84.57886850787546,5.303581360575867,0
218,397.431962226721,514.42172196485,14.529779296031904,60.55969904146053,3.4507458924446017,0
219,351.9607231772035,474.77251899981127,14.683970470839256,52.5788600217086,4.006991558563305,0
220,313.7765457896923,462.40244905277575,13.932145376259996,53.18591655036131,4.358298340908286,0
221,295.23689211539164,374.770315796252,14.038263256862194,74.29924980115898,3.539771111373992,0
222,282.53989232753565,595.3292634501314,18.75613937188353,63.04277916472739,2.1486115361452747,0
223,351.5974226871131,405.9001841052152,13.550366565856905,59.46266898344466,4.703803488576944,0
224,330.36151226896965,366.49172865989806,15.689404490512343,55.697399521310864,4.904837414733298,0
225,380.2014982103235,513.8775792590823,18.272418324919784,61.425186950138446,4.352193469514868,0
226,383.9625917765638,588.8527328527769,13.579996003945723,86.19163513353918,4.754072499317674,0
227,234.85269925804803,434.7477154375999,23.39951606024522,94.1603073012966,3.887680684530791,0
228,296.2388768643903,469.8356255488435,15.83176343631834,61.80209510271702,3.778606787628922,0
229,,415.2117345959389,11.50450612179486,92.97576168033008,3.313199021657446,0
230,,523.6001755961903,20.23252347966354,,3.095233156816077,0
231,298.57667599919296,429.5447730337787,17.729724041901363,56.34768853029351,3.268324835835596,0
232,323.1557768835911,470.0787053155338,16.08284747893407,65.99571677480579,4.766943236072579,0
233,311.72628825094733,410.2432474590725,15.9145000730461,65.02122896904768,2.9151659507443948,0
234,330.02353056666266,291.14844892992795,17.47063098396353,75.10180148396566,3.3161576568421625,0
235,350.4879386993514,414.0307089516421,10.999416075761246,47.4026658716864,5.190851804612128,0
236,,428.5532485327095,16.022503226193976,64.87270339736011,4.656377232957477,0
237,,439.6249979688188,9.34825215511188,83.16324170039894,3.724089564346497,0
238,339.0238981601926,522.7937299996901,17.115276027720824,65.3112772256807,3.727663719207471,0
239,378.56030360783154,411.2950246366092,16.58457143941098,66.72840154231321,3.917586695104175,0
240,333.3344692970964,503.1706154265755,11.286410043484238,99.01600307034776,4.034349047158281,0
241,325.22888082252274,351.18608085870324,16.800399608404177,68.48548028789389,4.033773709343139,0
242,,469.7613276654225,14.215764667502071,66.07797803536592,4.411117439774963,0
243,355.47303468825606,347.9830782769112,16.340715053314568,32.108292482849905,3.097277957477165,0
244,286.4892804214003,491.7653131949639,10.546886238857326,74.50280799509561,4.5014572038139855,0
245,,409.2207764785376,10.213779294934625,18.400012185523245,3.605154198874472,0
246,,370.1781663846243,9.182833651795818,93.90048587365656,3.437450134017187,0
247,332.0026304057902,425.2268617079815,10.84773684727412,,3.700945732714745,0
248,416.0834805385996,351.47683939412354,15.1293344878207,79.2610264962444,4.201662864465836,0
249,342.5480142026662,385.1146477374596,13.88883432960506,79.3024357267662,5.162729749397485,0
250,310.583373858597,592.6590209759507,8.606396746986945,77.57745951035697,3.8751652466165463,1
251,300.15037702033186,451.1434810056514,14.770862942397969,73.77802564597586,3.985250505743576,1
252,,475.5735624274493,12.924106818027212,50.86191298403442,2.7473129992921272,1
253,187.1707143624393,376.45659307467866,11.43246634722874,73.7772750262626,3.854939899721073,1
254,287.0856791225615,315.5499000194935,14.533510036354244,74.40561602695702,3.939895656598684,1
255,373.1653628100853,416.62418891074776,10.464238582078508,85.85276860502765,2.437296287559579,1
256,297.81308453289193,358.725868777638,18.70927336873052,60.91142039439827,4.052135727552661,1
257,,277.3845373236033,11.366863419384686,66.62394365100316,5.217895023653352,1
258,323.1990765186457,512.4287308410497,14.168933512645708,59.45443977025941,2.764633881427262,1
259,308.48269542902284,417.84355271672825,13.147279495872397,62.50564152969258,3.5355963295430235,1
260,374.2329605843208,297.611540021754,15.571570956087156,70.5602746097244,3.4046329060198497,1
261,278.7422963817948,481.4808282952956,15.517296303602905,77.69337360386982,4.37522381127182,1
262,366.8715020205729,497.3217528000844,16.563166510560848,79.32367839549264,3.6118603716661046,1
263,375.1473147568442,500.2459518438111,12.083895646926578,,4.106924490038661,1
264,432.5563849636954,401.669790618845,11.766146433845847,73.19192050782036,4.437695749140042,1
265,360.6682590490468,359.5690815109252,14.828743036705646,83.85633634225002,3.3687572170739832,1
266,323.10928513649435,388.7165795048576,17.780000111166657,83.50540623227637,3.859800939300224,1
267,,346.553206388495,11.368702444786322,43.19518162723674,1.94331877663582,1
268,279.7768565455964,539.466876868315,12.994140000006157,56.40970791971599,4.72670245351097,1
269,343.2339769805977,463.3892559930158,17.85447001822547,83.17518933638533,3.652134470079709,1
270,247.33541192889663,439.6493286195821,17.28504169383274,59.55632952162504,5.328712788466374,1
271,293.3098536568155,373.3456925750202,17.41168255296833,56.79928677247695,5.062297798479729,1
272,192.0335916758116,479.5012785933446,9.98346239180904,66.66857615209304,4.612963629350583,1
273,320.102172631951,468.56282875663646,16.164091274037276,71.1466606777528,3.762741072399466,1
274,352.35343088747163,629.2812475471133,13.50768846415275,42.34016996385956,3.772919264661592,1
275,180.20674636482343,392.4214958041848,10.50481954758385,55.084667854857926,4.427137925692965,1
276,350.40184898110226,353.030380268577,18.959534377575096,30.389096114304888,3.485577388223123,1
277,,360.1791772943006,12.24734355826115,67.15475112774594,5.091357101284415,1
278,318.42724084571626,392.70408181841583,12.716350142148713,52.24697244385633,4.661798516052168,1
279,328.68064962605115,563.4347751029119,16.460836876715575,73.51665351167088,4.1048632751894125,1
280,291.980083478375,427.123948431111,11.853228088627532,78.7114694303526,2.9454187377034105,1
281,243.48594183486807,391.06887363378047,13.747057680225566,61.05821028553092,4.976055159693945,1
282,,374.4853324156397,19.93748613178775,,4.563183171238155,1
283,327.92275104512413,365.7202915004255,17.97556383516246,77.35985434424164,4.201849441297085,1
284,259.9799661706749,327.62388101792124,16.117110461678863,107.75404263860524,4.698007916123446,1
285,,341.2911163126418,12.990591990739858,60.10996798389266,3.734001386870361,1
286,,372.5352427667598,17.895723720642764,77.45788496183523,3.833159745782932,1
287,,574.555041307426,16.9633097764721,36.76767070116618,4.746381859076648,1
288,274.90435120291863,477.1639067796365,14.369630090209853,78.17306258634733,4.687986155246704,1
289,255.04319358074315,495.9669861271219,13.633974380958476,65.60484124722676,4.182057147919716,1
290,377.2411613367027,608.8468563126532,10.806313106364485,83.70223598882292,3.258858945031528,1
291,390.5963919764623,516.2840828595396,17.01078491025436,58.24173419085486,4.288946820394494,1
292,275.7673210671818,475.9091298984672,12.614668895286345,66.61298363412858,3.4247019206523897,1
293,,389.4059776465183,14.560135796918814,76.45781594495153,3.466645288112605,1
294,372.92745570034015,390.6572261202914,15.030315106001751,63.12561699518415,4.927218272272612,1
295,,416.2388205815028,12.777013988544866,106.03722245634468,3.260906852708671,1
296,312.9827267084476,323.2989151905895,16.40615621501786,69.15760946262223,3.418610802866979,1
297,355.4887658439758,509.4068215195966,16.691470568748002,84.10773756388434,4.109590274369244,1
298,,454.5202956154764,6.374070260129599,103.37300526956228,4.506539591260472,1
299,298.737219288431,321.74833893874336,9.751086325279005,72.73442314285379,3.682919645453329,1
300,377.1289704427131,291.35370138829103,11.590025108635132,72.50852290108448,4.08170139800861,1
301,323.5080720095449,442.768049670696,13.376148628814008,92.17616983865368,5.133477823277881,1
302,293.5742499094306,554.1205361936269,14.254640735422017,54.4367023778621,3.633213756490487,1
303,298.2267188011107,417.63120188596497,8.630090797509979,72.92328887809563,3.8079200615963935,1
304,,415.6294837691602,11.94991382091655,69.31487957880282,4.155583189522957,1
305,,466.0443992231766,18.015385498960768,87.16363084743989,4.184783371809045,1
306,,468.5913884755252,10.4905886425434,89.68619626951585,4.978820187753845,1
307,,420.2912300584642,11.119273780546678,65.22955120232609,5.412090884919163,1
308,316.9569344844357,498.66592804075066,19.60042881086133,55.4011127224508,5.163088153779066,1
309,363.86689020030826,557.4860613065097,13.195340678597404,75.23322130874465,3.8075626058306695,1
310,233.79258796565057,485.6472318592992,14.705013533659496,52.1642359382284,4.12478067750866,1
311,377.190665708766,385.6143206903208,17.052713257315872,89.62355084319452,4.168526117629012,1
312,350.4309402970908,375.7807163877633,19.762576497699683,86.69845684819254,3.4975773906550995,1
313,412.6901113506213,331.5701386503692,15.306078918039075,59.60581211442579,5.507420939572829,1
314,259.16496516577706,435.1080173052642,16.293614068290026,81.69010445060522,4.466912564165001,1
315,,510.4144025284186,10.650935473654044,40.99280881476402,4.471842000471335,1
316,324.8516586602633,294.6365313741961,17.18676578496337,72.56837618844736,3.532958335149624,1
317,337.50124660282654,410.8561139478792,14.326888853101764,53.121259637557486,3.309580397460676,1
318,,489.703443882214,14.38960913374956,46.46398160958874,2.346578095251962,1
319,343.2892340426031,379.7251815981085,10.899926412079594,54.58073576270175,4.888061137333914,1
320,353.6072754142723,290.8894717850768,8.942072173645727,67.58734608240604,5.922581691937248,1
321,,439.9444080994625,18.44079002531879,60.14584225957783,3.982867293106576,1
322,258.1911841475428,507.1786882733106,18.272439235274646,85.17766213336226,4.107267203260775,1
323,329.33836637555214,369.5555132553011,15.640053344806006,51.15034440489525,2.2859878491983503,1
324,281.70077681472634,326.1153502173294,10.385172454825522,64.66250070111096,4.589983507854727,1
325,,430.4872957139327,19.396329452342684,72.07558550537075,2.6648327961143745,1
326,,426.23112913175015,17.985956556757742,55.69489291114778,3.3146297303616934,1
327,346.0750158091867,335.19760824941864,14.347676089238009,50.642447466178375,5.145152870605282,1
328,321.25089808107344,378.0855456328627,13.127693679388244,72.08900098383202,3.9904375721644056,1
329,343.439017311167,401.1408786244809,14.252683739036115,64.29129182004712,4.268227481536438,1
